民乐县,620722
民勤县,620621
民权县,411421
岷县,621126
闵行区,310112
闽侯县,350121
闽清县,350124
名山区,511803
明光市,341182
明山区,210504
明水县,231225
明溪县,350421
莫力达瓦达斡尔族自治旗,150722
漠河市,232701
墨江哈尼族自治县,530822
墨脱县,540423
墨玉县,653222
墨竹工卡县,540127
牟定县,532323
牟平区,370612
牡丹江市,231000
牡丹区,371702
木兰县,230127
木垒哈萨克自治县,652328
木里藏族自治县,513422
沐川县,511129
牧野区,410711
穆棱市,231085
那坡县,451026
那曲市,540600
纳溪区,510503
纳雍县,520525
乃东区,540502
奈曼旗,150525
南安市,350583
南岸区,500108
南澳县,440523
南部县,511321
南岔县,230726
南昌市,360100
南昌县,360121
南城县,361021
南充市,511300
南川区,500119
南丹县,451221
南芬区,210505
南丰县,361023
南岗区,230103
南宫市,130581
南关区,220102
南海区,440605
南和区,130506
南湖区,330402
南华县,532324
南涧彝族自治县,532926
南江县,511922
南京市,320100
南靖县,350627
南开区,120104
南康区,360703
南乐县,410923
南陵县,340223
南明区,520102
南木林县,540221
南宁市,450100
南皮县,130927
南票区,211404
南平市,350700
南谯区,341103
南区,810004
南沙区,440115
南沙区,460302
南山区,230404
南山区,440305
南通市,320600
南溪区,511503
南县,430921
南雄市,440282
南浔区,330503
南阳市,411300
南岳区,430412
南漳县,420624
南召县,411321
南郑区,610703
囊谦县,632725
讷河市,230281
内黄县,410527
内江市,511000
内蒙古自治区,150000
内丘县,130523
内乡县,411325
嫩江市,231183
尼勒克县,654028
尼玛县,540629
尼木县,540123
碾子山区,230207
聂拉木县,540235
聂荣县,540623
宁安市,231084
宁波市,330200
宁城县,150429
宁德市,350900
宁都县,360730
宁洱哈尼族彝族自治县,530821
宁国市,341881
宁海县,330226
宁河区,120117
宁化县,350424
宁江区,220702
宁津县,371422
宁晋县,130528
宁蒗彝族自治县,530724
宁陵县,411423
宁明县,451422
宁南县,513427
宁强县,610726
宁陕县,610923
宁武县,140925
宁夏回族自治区,640000
宁县,621026
宁乡市,430182
宁阳县,370921
宁远县,431126
农安县,220122
怒江傈僳族自治州,533300
瓯海区,330304
潘集区,340406
攀枝花市,510400
盘锦市,211100
盘龙区,530103
盘山县,211122
盘州市,520281
磐安县,330727
磐石市,220284
沛县,320322
彭山区,511403
彭水苗族土家族自治县,500243
彭阳县,640425
彭泽县,360430
彭州市,510182
蓬安县,511323
蓬江区,440703
蓬莱区,370614
蓬溪县,510921
邳州市,320382
皮山县,653223
郫都区,510117
偏关县,140932
平安区,630203
平坝区,520403
平昌县,511923
平城区,140213
平川区,620403
平顶山市,410400
平定县,140321
平度市,370283
平房区,230108
平谷区,110117
平桂区,451103
平果市,451082
平和县,350628
平湖市,330482
平江县,430626
平乐县,450330
平利县,610926
平凉市,620800
平鲁区,140603
平陆县,140829
平罗县,640221
平南县,450821
平桥区,411503
平泉市,130881
平山区,210502
平山县,130131
平顺县,140425
平潭县,350128
平塘县,522727
平武县,510727
平乡县,130532
平阳县,330326
平遥县,140728
平邑县,371326
平阴县,370124
平舆县,411723
平原县,371426
平远县,441426
坪山区,440310
凭祥市,451481
屏边苗族自治县,532523
屏南县,350923
屏山县,511529
萍乡市,360300
坡头区,440804
泊头市,130981
鄱阳县,361128
莆田市,350300
蒲城县,610526
蒲江县,510131
蒲县,141033
濮阳市,410900
濮阳县,410928
浦北县,450722
浦城县,350722
浦东新区,310115
浦江县,330726
浦口区,320111
普安县,522323
普定县,520422
普洱市,530800
普格县,513428
普兰店区,210214
普兰县,542521
普宁市,445281
普陀区,310107
普陀区,330903
七里河区,620103
七台河市,230900
七星关区,520502
七星区,450305
栖霞区,320113
栖霞市,370686
齐河县,371425
齐齐哈尔市,230200
祁东县,430426
祁连县,632222
祁门县,341024
祁县,140727
祁阳市,431181
岐山县,610323
奇台县,652325
淇滨区,410611
淇县,410622
綦江区,500110
蕲春县,421126
麒麟区,530302
杞县,410221
启东市,320681
千山区,210311
千阳县,610328
迁安市,130283
迁西县,130227
铅山县,361124
前锋区,511603
前郭尔罗斯蒙古族自治县,220721
前进区,230804
钱塘区,330114
乾安县,220723
乾县,610424
潜江市,429005
潜山市,340882
黔东南苗族侗族自治州,522600
黔江区,500114
黔南布依族苗族自治州,522700
黔西南布依族苗族自治州,522300
黔西市,520581
桥东区,130702
桥西区,130104
桥西区,130703
硚口区,420104
谯城区,341602
巧家县,530622
茄子河区,230904
且末县,652825
钦北区,450703
钦南区,450702
钦州市,450700
秦安县,620522
秦都区,610402
秦淮区,320104
秦皇岛市,130300
秦州区,620502
沁水县,140521
沁县,140430
沁阳市,410882
沁源县,140431
青白江区,510113
青川县,510822
青岛市,370200
青冈县,231223
青海省,630000
青河县,654325
青龙满族自治县,130321
青浦区,310118
青山湖区,360111
青山区,150204
青山区,420107
青神县,511425
青田县,331121
青铜峡市,640381
青县,130922
青秀区,450103
青羊区,510105
青阳县,341723
青原区,360803
青云谱区,360104
青州市,370781
清城区,441802
清丰县,410922
清河门区,210905
清河区,211204
清河县,130534
清涧县,610830
清江浦区,320812
清流县,350423
清水河县,150124
清水县,620521
清新区,441803
清徐县,140121
清原满族自治县,210423
清远市,441800
清苑区,130608
清镇市,520181
晴隆县,522324
庆安县,231224
庆城县,621021
庆阳市,621000
庆元县,331126
庆云县,371423
邛崃市,510183
琼海市,469002
琼结县,540524
琼山区,460107
琼中黎族苗族自治县,469030
丘北县,532626
邱县,130430
曲阜市,370881
曲江区,440205
曲靖市,530300
曲麻莱县,632726
曲水县,540124
曲松县,540525
曲沃县,141021
曲阳县,130634
曲周县,130435
渠县,511725
衢江区,330803
衢州市,330800
全椒县,341124
全南县,360729
全州县,450324
荃湾区,810010
泉港区,350505
泉山区,320311
泉州市,350500
确山县,411725
壤塘县,513230
让胡路区,230604
饶河县,230524
饶平县,445122
饶阳县,131124
仁布县,540229
仁和区,510411
仁化县,440224
仁怀市,520382
仁寿县,511421
任城区,370811
任丘市,130982
任泽区,130505
日喀则市,540200
日土县,542524
日照市,371100
荣昌区,500153
荣成市,371082
荣县,510321
容城县,130629
容县,450921
榕城区,445202
榕江县,522632
融安县,450224
融水苗族自治县,450225
如东县,320623
如皋市,320682
汝城县,431026
汝南县,411727
汝阳县,410326
汝州市,410482
乳山市,371083
乳源瑶族自治县,440232
芮城县,140830
瑞安市,330381
瑞昌市,360481
瑞金市,360781
瑞丽市,533102
润州区,321111
若尔盖县,513232
若羌县,652824
萨尔图区,230602
萨嘎县,540236
萨迦县,540224
赛罕区,150105
三都水族自治县,522732
三河市,131082
三江侗族自治县,450226
三门峡市,411200
三门县,331022
三明市,350400
三沙市,460300
三水区,440607
三穗县,522624
三台县,510722
三亚市,460200
三元区,350404
三原县,610422
桑日县,540523
桑植县,430822
桑珠孜区,540202
色达县,513333
色尼区,540602
沙河口区,210204
沙河市,130582
沙坪坝区,500106
沙坡头区,640502
沙市区,421002
沙田区,810016
沙湾区,511111
沙湾市,654203
沙县区,350405
沙雅县,652924
沙洋县,420822
沙依巴克区,650103
莎车县,653125
厦门市,350200
山城区,410603
山丹县,620725
山东省,370000
山海关区,130303
山南市,540500
山亭区,370406
山西省,140000
山阳区,410811
山阳县,611024
山阴县,140621
陕西省,610000
陕州区,411203
汕头市,440500
汕尾市,441500
鄯善县,650421
商城县,411524
商都县,150923
商河县,370126
商洛市,611000
商南县,611023
商丘市,411400
商水县,411623
商州区,611002
上蔡县,411722
上城区,330102
上党区,140404
上高县,360923
上海市,310000
上杭县,350823
上街区,410106
上栗县,360322
上林县,450125
上饶市,361100
上思县,450621
上犹县,360724
上虞区,330604
尚义县,130725
尚志市,230183
韶关市,440200
韶山市,430382
邵东市,430582
邵武市,350781
邵阳市,430500
邵阳县,430523
绍兴市,330600
社旗县,411327
射洪市,510981
射阳县,320924
涉县,130426
歙县,341021
申扎县,540625
莘县,371522
深水埗区,810006
深泽县,130128
深圳市,440300
深州市,131182
什邡市,510682
神池县,140927
神木市,610881
神农架林区,429021
沈北新区,210113
沈河区,210103
沈丘县,411624
沈阳市,210100
圣方济各堂区,820008
嵊泗县,330922
嵊州市,330683
师宗县,530323
施秉县,522623
施甸县,530521
浉河区,411502
十堰市,420300
石城县,360735
石峰区,430204
石鼓区,430407
石拐区,150205
石河子市,659001
石家庄市,130100
石景山区,110107
石林彝族自治县,530126
石龙区,410404
石楼县,141126
石门县,430726
石棉县,511824
石屏县,532525
石阡县,520623
石渠县,513332
石泉县,610922
石狮市,350581
石首市,421081
石台县,341722
石柱土家族自治县,500240
石嘴山市,640200
始兴县,440222
市北区,370203
市南区,370202
市中区,370103
市中区,370402
市中区,511002
市中区,511102
寿光市,370783
寿宁县,350924
寿县,340422
寿阳县,140725
舒城县,341523
舒兰市,220283
疏附县,653121
疏勒县,653122
蜀山区,340104
沭阳县,321322
双柏县,532322
双城区,230113
双峰县,431321
双河市,659007
双湖县,540630
双江拉祜族佤族布朗族傣族自治县,530925
双辽市,220382
双流区,510116
双滦区,130803
双牌县,431123
双桥区,130802
双清区,430502
双塔区,211302
双台子区,211102
双鸭山市,230500
双阳区,220112
水城区,520204
水富市,530681
水磨沟区,650105
顺昌县,350721
顺城区,210411
顺德区,440606
顺河回族区,410203
顺平县,130636
顺庆区,511302
顺义区,110113
朔城区,140602
朔州市,140600
思茅区,530802
思明区,350203
思南县,520624
四川省,510000
四方台区,230505
四会市,441284
四平市,220300
四子王旗,150929
泗洪县,321324
泗水县,370831
泗县,341324
泗阳县,321323
松北区,230109
松江区,310117
松潘县,513224
松山区,150404
松桃苗族自治县,520628
松溪县,350724
松阳县,331124
松原市,220700
松滋市,421087
嵩明县,530127
嵩县,410325
苏家屯区,210111
苏尼特右旗,152524
苏尼特左旗,152523
苏仙区,431003
苏州市,320500
肃北蒙古族自治县,620923
肃南裕固族自治县,620721
肃宁县,130926
肃州区,620902
宿城区,321302
宿迁市,321300
宿松县,340826
宿豫区,321311
宿州市,341300
睢宁县,320324
睢县,411422
睢阳区,411403
濉溪县,340621
绥滨县,230422
绥德县,610826
绥芬河市,231081
绥化市,231200
绥江县,530626
绥棱县,231226
绥宁县,430527
绥阳县,520323
绥中县,211421
随县,421321
随州市,421300
遂昌县,331123
遂川县,360827
遂宁市,510900
遂平县,411728
遂溪县,440823
孙吴县,231124
索县,540626
塔城地区,654200
塔城市,654201
塔河县,232722
塔什库尔干塔吉克自治县,653131
台安县,210321
台儿庄区,370405
台江区,350103
台江县,522630
台前县,410927
台山市,440781
台湾省,710000
台州市,331000
太白县,610331
太仓市,320585
太谷区,140703
太和区,210711
太和县,341222
太湖县,340825
太康县,411627
太平区,210904
太仆寺旗,152527
太原市,140100
太子河区,211011
泰安市,370900
泰和县,360826
泰来县,230224
泰宁县,350429
泰山区,370902
泰顺县,330329
泰兴市,321283
泰州市,321200
郯城县,371322
覃塘区,450804
汤旺县,230723
汤阴县,410523
汤原县,230828
唐河县,411328
唐山市,130200
唐县,130627
洮北区,220802
洮南市,220881
桃城区,131102
桃江县,430922
桃山区,230903
桃源县,430725
特克斯县,654027
腾冲市,530581
滕州市,370481
藤县,450422
天等县,451425
天峨县,451222
天河区,440106
天津市,120000
天峻县,632823
天门市,429006
天宁区,320402
天桥区,370105
天全县,511825
天山区,650102
天水市,620500
天台县,331023
天心区,430103
天涯区,460204
天元区,430211
天长市,341181
天镇县,140222
天柱县,522627
天祝藏族自治县,620623
田东县,451022
田家庵区,340403
田林县,451029
田阳区,451003
铁东区,210302
铁东区,220303
铁锋区,230204
铁力市,230781
铁岭市,211200
铁岭县,211221
铁门关市,659006
铁山港区,450512
铁山区,420205
铁西区,210106
铁西区,210303
铁西区,220302
亭湖区,320902
通城县,421222
通川区,511702
通道侗族自治县,431230
通海县,530423
通河县,230128
通化市,220500
通化县,220521
通江县,511921
通辽市,150500
通山县,421224
通渭县,621121
通许县,410222
通榆县,220822
通州区,110112
通州区,320612
同安区,350212
同德县,632522
同江市,230881
同仁市,632301
同心县,640324
桐柏县,411330
桐城市,340881
桐庐县,330122
桐乡市,330483
桐梓县,520322
铜川市,610200
铜鼓县,360926
铜官区,340705
铜梁区,500151
铜陵市,340700
铜仁市,520600
铜山区,320312
潼关县,610522
潼南区,500152
头屯河区,650106
突泉县,152224
图们市,222402
图木舒克市,659003
土默特右旗,150221
土默特左旗,150121
吐鲁番市,650400
团风县,421121
屯昌县,469022
屯留区,140405
屯门区,810011
屯溪区,341002
托克托县,150122
托克逊县,650422
托里县,654224
瓦房店市,210281
湾仔区,810002
湾沚区,340210
宛城区,411302
万安县,360828
万柏林区,140109
万年县,361129
万宁市,469006
万全区,130708
万荣县,140822
万山区,520603
万秀区,450403
万源市,511781
万载县,360922
万州区,500101
汪清县,222424
王益区,610202
旺苍县,510821
望城区,430112
望德堂区,820003
望都县,130631
望花区,210404
望江县,340827
望奎县,231221
望谟县,522326
威海市,371000
威宁彝族回族苗族自治县,520526
威县,130533
威信县,530629
威远县,511024
微山县,370826
巍山彝族回族自治县,532927
围场满族蒙古族自治县,130828
维西傈僳族自治县,533423
潍城区,370702
潍坊市,370700
卫滨区,410703
卫东区,410403
卫辉市,410781
未央区,610112
尉犁县,652823
尉氏县,410223
渭滨区,610302
渭城区,610404
渭南市,610500
渭源县,621123
蔚县,130726
魏都区,411002
魏县,130434
温江区,510115
温岭市,331081
温泉县,652723
温宿县,652922
温县,410825
温州市,330300
文安县,131026
文昌市,469005
文成县,330328
文登区,371003
文峰区,410502
文山市,532601
文山壮族苗族自治州,532600
文圣区,211003
文水县,141121
文县,621222
闻喜县,140823
汶川县,513221
汶上县,370830
翁牛特旗,150426
翁源县,440229
瓮安县,522725
涡阳县,341621
卧龙区,411303
乌翠区,230718
乌达区,150304
乌当区,520112
乌尔禾区,650205
乌海市,150300
乌拉特后旗,150825
乌拉特前旗,150823
乌拉特中旗,150824
乌兰察布市,150900
乌兰浩特市,152201
乌兰县,632821
乌鲁木齐市,650100
乌鲁木齐县,650121
乌恰县,653024
乌什县,652927
乌审旗,150626
乌苏市,654202
巫山县,500237
巫溪县,500238
无棣县,371623
无极县,130130
无为市,340281
无锡市,320200
芜湖市,340200
吴堡县,610829
吴川市,440883
吴江区,320509
吴起县,610626
吴桥县,130928
吴兴区,330502
吴中区,320506
吴忠市,640300
梧州市,450400
五常市,230184
五大连池市,231182
五峰土家族自治县,420529
五河县,340322
五华区,530102
五华县,441424
五家渠市,659004
五莲县,371121
五台县,140922
五通桥区,511112
五原县,150821
五寨县,140928
五指山市,469001
伍家岗区,420503
武安市,130481
武昌区,420106
武城县,371428
武川县,150125
武定县,532329
武都区,621202
武冈市,430581
武功县,610431
武汉市,420100
武侯区,510107
武江区,440203
武进区,320412
武陵区,430702
武陵源区,430811
武隆区,500156
武鸣区,450110
武宁县,360423
武平县,350824
武强县,131123
武清区,120114
武山县,620524
武胜县,511622
武威市,620600
武乡县,140429
武宣县,451323
武穴市,421182
武夷山市,350782
武义县,330723
武邑县,131122
武陟县,410823
舞钢市,410481
舞阳县,411121
务川仡佬族苗族自治县,520326
婺城区,330702
婺源县,361130
西安区,220403
西安区,231005
西安市,610100
西藏自治区,540000
西昌市,513401
西城区,110102
西充县,511325
西畴县,532623
西丰县,211223
西峰区,621002
西岗区,210203
西工区,410303
西贡区,810015
西固区,620104
西和县,621225
西湖区,330106
西湖区,360103
西华县,411622
西吉县,640422
西林县,451030
西陵区,420502
西盟佤族自治县,530829
西宁市,630100
西平县,411721
西青区,120111
西区,510403
西塞山区,420203
西沙区,460301
西山区,530112
西市区,210803
西双版纳傣族自治州,532800
西乌珠穆沁旗,152526
西峡县,411323
西夏区,640105
西乡塘区,450107
西乡县,610724
西秀区,520402
昔阳县,140724
息烽县,520122
息县,411528
浠水县,421125
淅川县,411326
锡林郭勒盟,152500
锡林浩特市,152502
锡山区,320205
溪湖区,210503
习水县,520330
隰县,141031
喜德县,513432
细河区,210911
峡江县,360823
霞浦县,350921
霞山区,440803
下花园区,130706
下陆区,420204
夏河县,623027
夏津县,371427
夏县,140828
夏邑县,411426
仙居县,331024
仙桃市,429004
仙游县,350322
咸安区,421202
咸丰县,422826
咸宁市,421200
咸阳市,610400
献县,130929
乡城县,513336
乡宁县,141029
芗城区,350602
相城区,320507
相山区,340603
香坊区,230110
香港特别行政区,810000
香格里拉市,533401
香河县,131024
香洲区,440402
湘东区,360313
湘桥区,445102
湘潭市,430300
湘潭县,430321
湘西土家族苗族自治州,433100
湘乡市,430381
湘阴县,430624
襄城区,420602
襄城县,411025
襄都区,130502
襄汾县,141023
襄阳市,420600
襄垣县,140423
襄州区,420607
镶黄旗,152528
祥符区,410212
祥云县,532923
翔安区,350213
响水县,320921
向阳区,230402
向阳区,230803
项城市,411681
象山区,450304
象山县,330225
象州县,451322
萧山区,330109
萧县,341322
猇亭区,420505
小店区,140105
小金县,513227
孝昌县,420921
孝感市,420900
孝南区,420902
孝义市,141181
谢家集区,340404
谢通门县,540227
辛集市,130181
忻城县,451321
忻府区,140902
忻州市,140900
新安县,410323
新巴尔虎右旗,150727
新巴尔虎左旗,150726
新北区,320411
新宾满族自治县,210422
新蔡县,411729
新昌县,330624
新城区,150102
新城区,610102
新都区,510114
新丰县,440233
新抚区,210402
新干县,360824
新和县,652925
新河县,130530
新华区,130105
新华区,130902
新华区,410402
新化县,431322
新晃侗族自治县,431227
新会区,440705
新建区,360112
新疆维吾尔自治区,650000
新绛县,140825
新津区,510118
新乐市,130184
新龙县,513329
新罗区,350802
新密市,410183
新民市,210181
新宁县,430528
新平彝族傣族自治县,530427
新邱区,210903
新荣区,140212
新邵县,430522
新市区,650104
新泰市,370982
新田县,431128
新吴区,320214
新县,411523
新乡市,410700
新乡县,410721
新星市,659011
新兴区,230902
新兴县,445321
新野县,411329
新沂市,320381
新余市,360500
新源县,654025
新郑市,410184
新洲区,420117
信都区,130503
信丰县,360722
信阳市,411500
信宜市,440983
信州区,361102
邢台市,130500
行唐县,130125
荥经县,511822
荥阳市,410182
兴安盟,152200
兴安区,230405
兴安县,450325
兴宾区,451302
兴城市,211481
兴国县,360732
兴海县,632524
兴和县,150924
兴化市,321281
兴隆台区,211103
兴隆县,130822
兴宁区,450102
兴宁市,441481
兴平市,610481
兴庆区,640104
兴仁市,522302
兴山区,230407
兴山县,420526
兴文县,511528
兴县,141123
兴业县,450924
兴义市,522301
杏花岭区,140107
雄县,130638
休宁县,341022
修水县,360424
修文县,520123
修武县,410821
秀峰区,450302
秀山土家族苗族自治县,500241
秀英区,460105
秀屿区,350305
秀洲区,330411
岫岩满族自治县,210323
盱眙县,320830
徐汇区,310104
徐水区,130609
徐闻县,440825
徐州市,320300
许昌市,411000
叙永县,510524
叙州区,511504
溆浦县,431224
宣城市,341800
宣恩县,422825
宣汉县,511722
宣化区,130705
宣威市,530381
宣州区,341802
玄武区,320102
薛城区,370403
旬阳市,610981
旬邑县,610429
寻甸回族彝族自治县,530129
寻乌县,360734
浔阳区,360403
循化撒拉族自治县,630225
逊克县,231123
牙克石市,150782
崖州区,460205
雅安市,511800
雅江县,513325
亚东县,540233
烟台市,370600
焉耆回族自治县,652826
鄢陵县,411024
延安市,610600
延边朝鲜族自治州,222400
延川县,610622
延吉市,222401
延津县,410726
延平区,350702
延庆区,110119
延寿县,230129
延长县,610621
炎陵县,430225
沿河土家族自治县,520627
沿滩区,510311
盐边县,510422
盐城市,320900
盐池县,640323
盐都区,320903
盐湖区,140802
盐津县,530623
盐山县,130925
盐田区,440308
盐亭县,510723
盐源县,513423
阎良区,610114
兖州区,370812
郾城区,411103
偃师区,410307
砚山县,532622
雁峰区,430406
雁江区,512002
雁山区,450311
雁塔区,610113
扬中市,321182
扬州市,321000
阳城县,140522
阳春市,441781
阳东区,441704
阳高县,140221
阳谷县,371521
阳江市,441700
阳明区,231003
阳曲县,140122
阳泉市,140300
阳山县,441823
阳朔县,450321
阳西县,441721
阳新县,420222
阳信县,371622
阳原县,130727
杨陵区,610403
杨浦区,310110
洋县,610723
漾濞彝族自治县,532922
尧都区,141002
姚安县,532325
瑶海区,340102
耀州区,610204
叶城县,653126
叶集区,341504
叶县,410422
伊川县,410329
伊春市,230700
伊金霍洛旗,150627
伊犁哈萨克自治州,654000
伊美区,230717
伊宁市,654002
伊宁县,654021
伊通满族自治县,220323
伊吾县,650522
伊州区,650502
依安县,230223
依兰县,230123
黟县,341023
仪陇县,511324
仪征市,321081
夷陵区,420506
沂南县,371321
沂水县,371323
沂源县,370323
宜宾市,511500
宜昌市,420500
宜城市,420684
宜川县,610630
宜春市,360900
宜都市,420581
宜丰县,360924
宜黄县,361026
宜君县,610222
宜良县,530125
宜兴市,320282
宜秀区,340811
宜阳县,410327
宜章县,431022
宜州区,451203
彝良县,530628
弋江区,340209
弋阳县,361126
义安区,340706
义马市,411281
义乌市,330782
义县,210727
易门县,530425
易县,130633
峄城区,370404
驿城区,411702
益阳市,430900
翼城县,141022
殷都区,410505
银川市,640100
银海区,450503
银州区,211202
鄞州区,330212
印江土家族苗族自治县,520625
印台区,610203
应城市,420981
应县,140622
英德市,441881
英吉沙县,653123
英山县,421124
鹰手营子矿区,130804
鹰潭市,360600
迎江区,340802
迎泽区,140106
盈江县,533123
营口市,210800
营山县,511322
颍东区,341203
颍泉区,341204
颍上县,341226
颍州区,341202
邕宁区,450109
永安市,350481
永昌县,620321
永城市,411481
永川区,500118
永春县,350525
永德县,530923
永登县,620121
永定区,350803
永定区,430802
永丰县,360825
永福县,450326
永和县,141032
永吉县,220221
永济市,140881
永嘉县,330324
永靖县,622923
永康市,330784
永年区,130408
永宁县,640121
永平县,532928
永清县,131023
永仁县,532327
永善县,530625
永胜县,530722
永寿县,610426
永顺县,433127
永泰县,350125
永新县,360830
永兴县,431023
永修县,360425
永州市,431100
埇桥区,341302
攸县,430223
尤溪县,350426
油尖旺区,810005
游仙区,510704
友好区,230719
友谊县,230522
酉阳土家族苗族自治县,500242
右江区,451002
右玉县,140623
于都县,360731
于洪区,210114
于田县,653226
余干县,361127
余杭区,330110
余江区,360603
余庆县,520329
余姚市,330281
盂县,140322
鱼峰区,450203
鱼台县,370827
渝北区,500112
渝水区,360502
渝中区,500103
榆次区,140702
榆林市,610800
榆社县,140721
榆树市,220182
榆阳区,610802
榆中县,620123
虞城县,411425
雨城区,511802
雨湖区,430302
雨花区,430111
雨花台区,320114
雨山区,340504
禹城市,371482
禹会区,340304
禹王台区,410205
禹州市,411081
玉环市,331083
玉林市,450900
玉龙纳西族自治县,530721
玉门市,620981
玉屏侗族自治县,520622
玉泉区,150104
玉山县,361123
玉树藏族自治州,632700
玉树市,632701
玉田县,130229
玉溪市,530400
玉州区,450902
郁南县,445322
裕安区,341503
裕华区,130108
裕民县,654225
元宝区,210602
元宝山区,150403
元江哈尼族彝族傣族自治县,530428
元朗区,810012
元谋县,532328
元氏县,130132
元阳县,532528
沅江市,430981
沅陵县,431222
垣曲县,140827
袁州区,360902
原平市,140981
原阳县,410725
原州区,640402
源城区,441602
源汇区,411102
远安县,420525
月湖区,360602
岳池县,511621
岳麓区,430104
岳普湖县,653128
岳塘区,430304
岳西县,340828
岳阳楼区,430602
岳阳市,430600
岳阳县,430621
越城区,330602
越西县,513434
越秀区,440104
云安区,445303
云城区,445302
云浮市,445300
云冈区,140214
云和县,331125
云龙区,320303
云龙县,532929
云梦县,420923
云南省,530000
云溪区,430603
云县,530922
云霄县,350622
云岩区,520103
云阳县,500235
云州区,140215
郧西县,420322
郧阳区,420304
筠连县,511527
运城市,140800
运河区,130903
郓城县,371725
杂多县,632722
赞皇县,130129
枣强县,131121
枣阳市,420683
枣庄市,370400
泽库县,632323
泽普县,653124
泽州县,140525
增城区,440118
扎赉诺尔区,150703
扎赉特旗,152223
扎兰屯市,150783
扎鲁特旗,150526
扎囊县,540521
札达县,542522
柞水县,611026
沾化区,371603
沾益区,530303
站前区,210802
湛河区,410411
湛江市,440800
张北县,130722
张店区,370303
张家川回族自治县,620525
张家港市,320582
张家界市,430800
张家口市,130700
张湾区,420303
张掖市,620700
章贡区,360702
章丘区,370114
彰武县,210922
漳平市,350881
漳浦县,350623
漳县,621125
漳州市,350600
樟树市,360982
长安区,130102
长安区,610116
长白朝鲜族自治县,220623
长春市,220100
长丰县,340121
长葛市,411082
长海县,210224
长乐区,350112
长岭县,220722
长宁区,310105
长宁县,511524
长清区,370113
长沙市,430100
长沙县,430121
长寿区,500115
长顺县,522729
长泰区,350605
长汀县,350821
长武县,610428
长兴县,330522
长阳土家族自治县,420528
长垣市,410783
长治市,140400
长洲区,450405
长子县,140428
招远市,370685
昭化区,510811
昭觉县,513431
昭平县,451121
昭苏县,654026
昭通市,530600
昭阳区,530602
召陵区,411104
诏安县,350624
赵县,130133
肇东市,231282
肇庆市,441200
肇源县,230622
肇州县,230621
柘城县,411424
柘荣县,350926
浙江省,330000
贞丰县,522325
浈江区,440204
振安区,210604
振兴区,210603
镇安县,611025
镇巴县,610728
镇海区,330211
镇江市,321100
镇康县,530924
镇赉县,220821
镇宁布依族苗族自治县,520423
镇平县,411324
镇坪县,610927
镇雄县,530627
镇沅彝族哈尼族拉祜族自治县,530825
镇原县,621027
镇远县,522625
蒸湘区,430408
正安县,520324
正定县,130123
正蓝旗,152530
正宁县,621025
正镶白旗,152529
正阳县,411724
郑州市,410100
政和县,350725
芝罘区,370602
枝江市,420583
织金县,520524
芷江侗族自治县,431228
志丹县,610625
治多县,632724
中方县,431221
中江县,510623
中牟县,410122
中宁县,640521
中山区,210202
中山市,442000
中卫市,640500
中西区,810001
中阳县,141129
中原区,410102
中站区,410803
忠县,500233
钟楼区,320404
钟山区,520201
钟山县,451122
钟祥市,420881
仲巴县,540232
重庆市,500000
舟曲县,623023
舟山市,330900
周村区,370306
周口市,411600
周宁县,350925
周至县,610124
珠海市,440400
珠晖区,430405
珠山区,360203
株洲市,430200
诸城市,370782
诸暨市,330681
竹山县,420323
竹溪县,420324
驻马店市,411700
庄河市,210283
庄浪县,620825
准格尔旗,150622
涿鹿县,130731
涿州市,130681
卓尼县,623022
卓资县,150921
资溪县,361028
资兴市,431081
资阳区,430902
资阳市,512000
资源县,450329
资中县,511025
淄博市,370300
淄川区,370302
子长市,610681
子洲县,610831
秭归县,420527
梓潼县,510725
紫金县,441621
紫阳县,610924
紫云苗族布依族自治县,520425
自贡市,510300
自流井区,510302
邹城市,370883
邹平市,371681
遵化市,130281
遵义市,520300
左贡县,540327
左权县,140722
左云县,140226
